Active,Combined_Key,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
3,"Miller, Missouri, US",3,US,0,2020-05-08 02:32:32,38.21450288,-92.42610898,Missouri,0
5,"Mills, Iowa, US",5,US,0,2020-05-08 02:32:32,41.03299766,-95.61920963,Iowa,0
3361,"Milwaukee, Wisconsin, US",3573,US,212,2020-05-08 02:32:32,43.00486062,-87.96733172,Wisconsin,0
1,"Miner, South Dakota, US",1,US,0,2020-05-08 02:32:32,44.02197882,-97.60992207,South Dakota,0
2,"Mineral, Colorado, US",2,US,0,2020-05-08 02:32:32,37.66954283,-106.92816979999999,Colorado,0
4,"Mineral, Nevada, US",4,US,0,2020-05-08 02:32:32,38.53841696,-118.4344506,Nevada,0
20,"Mineral, West Virginia, US",20,US,0,2020-05-08 02:32:32,39.41561583,-78.94104895,West Virginia,0
1,"Mingo, West Virginia, US",2,US,1,2020-05-08 02:32:32,37.73048351,-82.13338365,West Virginia,0
11,"Minidoka, Idaho, US",11,US,0,2020-05-08 02:32:32,42.85518524,-113.6357257,Idaho,0
2306,"Minnehaha, South Dakota, US",2332,US,26,2020-05-08 02:32:32,43.67441641,-96.7910885,South Dakota,0
15,"Missaukee, Michigan, US",16,US,1,2020-05-08 02:32:32,44.33772443,-85.09256478,Michigan,0
42,"Mississippi, Arkansas, US",42,US,0,2020-05-08 02:32:32,35.76271485,-90.05194370000002,Arkansas,0
33,"Mississippi, Missouri, US",33,US,0,2020-05-08 02:32:32,36.82516239,-89.29505753,Missouri,0
38,"Missoula, Montana, US",39,US,1,2020-05-08 02:32:32,47.03728583,-113.92135079999998,Montana,0
309,"Mitchell, Georgia, US",340,US,31,2020-05-08 02:32:32,31.22483255,-84.19381821,Georgia,0
3,"Mitchell, Iowa, US",3,US,0,2020-05-08 02:32:32,43.35638371,-92.78887719,Iowa,0
3,"Mitchell, Kansas, US",3,US,0,2020-05-08 02:32:32,39.39331582,-98.20906732,Kansas,0
5,"Mitchell, North Carolina, US",5,US,0,2020-05-08 02:32:32,36.01059309,-82.1582442,North Carolina,0
1,"Mitchell, Texas, US",1,US,0,2020-05-08 02:32:32,32.30623474,-100.9212058,Texas,0
1277,"Mobile, Alabama, US",1355,US,78,2020-05-08 02:32:32,30.78472347,-88.20842409,Alabama,0
6,"Moffat, Colorado, US",6,US,0,2020-05-08 02:32:32,40.61810999,-108.2070876,Colorado,0
139,"Mohave, Arizona, US",158,US,19,2020-05-08 02:32:32,35.70471703,-113.7577902,Arizona,0
51,"Moniteau, Missouri, US",51,US,0,2020-05-08 02:32:32,38.63571781,-92.57976951,Missouri,0
6221,"Monmouth, New Jersey, US",6649,US,428,2020-05-08 02:32:32,40.26549699,-74.22240686,New Jersey,0
27,"Mono, California, US",28,US,1,2020-05-08 02:32:32,37.93899289,-118.8872409,California,0
11,"Monona, Iowa, US",11,US,0,2020-05-08 02:32:32,42.05220391,-95.95743843,Iowa,0
106,"Monongalia, West Virginia, US",111,US,5,2020-05-08 02:32:32,39.63218457,-80.04766838,West Virginia,0
14,"Monroe, Alabama, US",15,US,1,2020-05-08 02:32:32,31.56729412,-87.36995001,Alabama,0
4,"Monroe, Arkansas, US",4,US,0,2020-05-08 02:32:32,34.6815935,-91.20540287,Arkansas,0
77,"Monroe, Florida, US",80,US,3,2020-05-08 02:32:32,25.20904673,-81.07812416,Florida,0
30,"Monroe, Georgia, US",34,US,4,2020-05-08 02:32:32,33.014289,-83.92097166,Georgia,0
66,"Monroe, Illinois, US",77,US,11,2020-05-08 02:32:32,38.27594376,-90.17761038,Illinois,0
128,"Monroe, Indiana, US",137,US,9,2020-05-08 02:32:32,39.16130004,-86.52414358,Indiana,0
2,"Monroe, Iowa, US",2,US,0,2020-05-08 02:32:32,41.02988815,-92.8690667,Iowa,0
6,"Monroe, Kentucky, US",6,US,0,2020-05-08 02:32:32,36.71225341,-85.71596443,Kentucky,0
356,"Monroe, Michigan, US",371,US,15,2020-05-08 02:32:32,41.92734151,-83.53749864,Michigan,0
168,"Monroe, Mississippi, US",188,US,20,2020-05-08 02:32:32,33.89236763,-88.4808438,Mississippi,0
1551,"Monroe, New York, US",1688,US,137,2020-05-08 02:32:32,43.14638895,-77.69322942,New York,0
5,"Monroe, Ohio, US",5,US,0,2020-05-08 02:32:32,39.72984936,-81.08464734,Ohio,0
1131,"Monroe, Pennsylvania, US",1194,US,63,2020-05-08 02:32:32,41.05934058,-75.34031025,Pennsylvania,0
25,"Monroe, Tennessee, US",26,US,1,2020-05-08 02:32:32,35.44550387,-84.24902965,Tennessee,0
6,"Monroe, West Virginia, US",6,US,0,2020-05-08 02:32:32,37.56274716,-80.54577965,West Virginia,0
13,"Monroe, Wisconsin, US",14,US,1,2020-05-08 02:32:32,43.94641218,-90.61881899999999,Wisconsin,0
8,"Montague, Texas, US",9,US,1,2020-05-08 02:32:32,33.67521893,-97.72500958,Texas,0
45,"Montcalm, Michigan, US",46,US,1,2020-05-08 02:32:32,43.31082541,-85.15252824,Michigan,0
241,"Monterey, California, US",247,US,6,2020-05-08 02:32:32,36.21862405,-121.24133970000001,California,0
19,"Montezuma, Colorado, US",21,US,2,2020-05-08 02:32:32,37.33859579,-108.59588570000001,Colorado,0
502,"Montgomery, Alabama, US",515,US,13,2020-05-08 02:32:32,32.2206831,-86.20969272,Alabama,0
1,"Montgomery, Arkansas, US",1,US,0,2020-05-08 02:32:32,34.53704874,-93.65824478,Arkansas,0
2,"Montgomery, Georgia, US",2,US,0,2020-05-08 02:32:32,32.17201038,-82.53527476,Georgia,0
32,"Montgomery, Illinois, US",33,US,1,2020-05-08 02:32:32,39.23198845,-89.47809254,Illinois,0
109,"Montgomery, Indiana, US",111,US,2,2020-05-08 02:32:32,40.04034823,-86.89335024,Indiana,0
2,"Montgomery, Iowa, US",2,US,0,2020-05-08 02:32:32,41.03018714,-95.15642896,Iowa,0
18,"Montgomery, Kansas, US",20,US,2,2020-05-08 02:32:32,37.19236568,-95.74329258,Kansas,0
11,"Montgomery, Kentucky, US",11,US,0,2020-05-08 02:32:32,38.03253032,-83.9145241,Kentucky,0
5687,"Montgomery, Maryland, US",6032,US,345,2020-05-08 02:32:32,39.13676329,-77.20358245,Maryland,0
55,"Montgomery, Mississippi, US",56,US,1,2020-05-08 02:32:32,33.49419589,-89.61729103,Mississippi,0
7,"Montgomery, Missouri, US",7,US,0,2020-05-08 02:32:32,38.94022054,-91.47000721,Missouri,0
62,"Montgomery, New York, US",63,US,1,2020-05-08 02:32:32,42.90123494,-74.44011632,New York,0
41,"Montgomery, North Carolina, US",43,US,2,2020-05-08 02:32:32,35.33155144,-79.90416657,North Carolina,0
335,"Montgomery, Ohio, US",345,US,10,2020-05-08 02:32:32,39.75394919,-84.29050975,Ohio,0
4409,"Montgomery, Pennsylvania, US",4915,US,506,2020-05-08 02:32:32,40.21053671,-75.36652296,Pennsylvania,0
153,"Montgomery, Tennessee, US",155,US,2,2020-05-08 02:32:32,36.49609412,-87.38550661,Tennessee,0
674,"Montgomery, Texas, US",689,US,15,2020-05-08 02:32:32,30.30079133,-95.50572772,Texas,0
60,"Montgomery, Virginia, US",61,US,1,2020-05-08 02:32:32,37.17746986,-80.37868691,Virginia,0
5,"Montmorency, Michigan, US",5,US,0,2020-05-08 02:32:32,45.0275929,-84.12696227,Michigan,0
50,"Montour, Pennsylvania, US",50,US,0,2020-05-08 02:32:32,41.03023987,-76.66345939,Pennsylvania,0
103,"Montrose, Colorado, US",114,US,11,2020-05-08 02:32:32,38.40214114,-108.26390220000002,Colorado,0
11,"Moody, South Dakota, US",11,US,0,2020-05-08 02:32:32,44.02266214,-96.67081159,South Dakota,0
141,"Moore, North Carolina, US",148,US,7,2020-05-08 02:32:32,35.30885257,-79.48474178,North Carolina,0
3,"Moore, Tennessee, US",3,US,0,2020-05-08 02:32:32,35.27724699,-86.36230578,Tennessee,0
448,"Moore, Texas, US",454,US,6,2020-05-08 02:32:32,35.83769242,-101.8930281,Texas,0
52,"Morehouse, Louisiana, US",57,US,5,2020-05-08 02:32:32,32.81686191,-91.80421614,Louisiana,0
84,"Morgan, Alabama, US",84,US,0,2020-05-08 02:32:32,34.45500589,-86.85475946,Alabama,0
426,"Morgan, Colorado, US",448,US,22,2020-05-08 02:32:32,40.26279810000001,-103.8093302,Colorado,0
30,"Morgan, Georgia, US",30,US,0,2020-05-08 02:32:32,33.59232073,-83.49129491,Georgia,0
26,"Morgan, Illinois, US",27,US,1,2020-05-08 02:32:32,39.71654544,-90.20255104,Illinois,0
175,"Morgan, Indiana, US",183,US,8,2020-05-08 02:32:32,39.47899078,-86.44573375,Indiana,0
1,"Morgan, Kentucky, US",1,US,0,2020-05-08 02:32:32,37.92465657,-83.25558245,Kentucky,0
6,"Morgan, Missouri, US",6,US,0,2020-05-08 02:32:32,38.4181765,-92.88791859,Missouri,0
5,"Morgan, Ohio, US",5,US,0,2020-05-08 02:32:32,39.62081738,-81.85308173,Ohio,0
6,"Morgan, Tennessee, US",6,US,0,2020-05-08 02:32:32,36.13248031,-84.64880098,Tennessee,0
16,"Morgan, West Virginia, US",16,US,0,2020-05-08 02:32:32,39.55439028,-78.26311676,West Virginia,0
7,"Morrill, Nebraska, US",7,US,0,2020-05-08 02:32:32,41.71711774,-103.0061405,Nebraska,0
3,"Morris, Kansas, US",3,US,0,2020-05-08 02:32:32,38.68827511,-96.65128437,Kansas,0
5199,"Morris, New Jersey, US",5702,US,503,2020-05-08 02:32:32,40.86095313,-74.54553709999998,New Jersey,0
9,"Morris, Texas, US",9,US,0,2020-05-08 02:32:32,33.11304005,-94.73255695,Texas,0
11,"Morrison, Minnesota, US",11,US,0,2020-05-08 02:32:32,46.01265363,-94.27341528,Minnesota,0
82,"Morrow, Ohio, US",83,US,1,2020-05-08 02:32:32,40.52363560000001,-82.7892599,Ohio,0
11,"Morrow, Oregon, US",11,US,0,2020-05-08 02:32:32,45.41846568,-119.584546,Oregon,0
3,"Morton, Kansas, US",3,US,0,2020-05-08 02:32:32,37.19141121,-101.79925190000002,Kansas,0
33,"Morton, North Dakota, US",35,US,2,2020-05-08 02:32:32,46.71681782,-101.2822377,North Dakota,0
1,"Motley, Texas, US",1,US,0,2020-05-08 02:32:32,34.07408766,-100.77972199999999,Texas,0
6,"Moultrie, Illinois, US",6,US,0,2020-05-08 02:32:32,39.64187451,-88.62099969,Illinois,0
35,"Mountrail, North Dakota, US",35,US,0,2020-05-08 02:32:32,48.20197971,-102.3555315,North Dakota,0
36,"Mower, Minnesota, US",36,US,0,2020-05-08 02:32:32,43.67142874,-92.75234549,Minnesota,0
440,"Muhlenberg, Kentucky, US",446,US,6,2020-05-08 02:32:32,37.21425819,-87.14632053,Kentucky,0
757,"Multnomah, Oregon, US",809,US,52,2020-05-08 02:32:32,45.54747959,-122.4169351,Oregon,0
40,"Murray, Georgia, US",41,US,1,2020-05-08 02:32:32,34.78897608,-84.74993177,Georgia,0
25,"Murray, Minnesota, US",25,US,0,2020-05-08 02:32:32,44.02216709,-95.76328482,Minnesota,0
2,"Murray, Oklahoma, US",2,US,0,2020-05-08 02:32:32,34.48116015,-97.06826283,Oklahoma,0
424,"Muscatine, Iowa, US",441,US,17,2020-05-08 02:32:32,41.48370744,-91.11216970000001,Iowa,0
342,"Muscogee, Georgia, US",354,US,12,2020-05-08 02:32:32,32.50931999,-84.87142262,Georgia,0
325,"Muskegon, Michigan, US",344,US,19,2020-05-08 02:32:32,43.29123859,-86.15176712,Michigan,0
23,"Muskingum, Ohio, US",23,US,0,2020-05-08 02:32:32,39.96575964,-81.94363275,Ohio,0
22,"Muskogee, Oklahoma, US",28,US,6,2020-05-08 02:32:32,35.61318461,-95.37802952,Oklahoma,0
1,"Musselshell, Montana, US",1,US,0,2020-05-08 02:32:32,46.49684637,-108.39498,Montana,0
195,"Nacogdoches, Texas, US",202,US,7,2020-05-08 02:32:32,31.62017125,-94.61803994,Texas,0
4,"Nance, Nebraska, US",4,US,0,2020-05-08 02:32:32,41.39750195,-97.99327291,Nebraska,0
76,"Napa, California, US",78,US,2,2020-05-08 02:32:32,38.50735751,-122.33283899999999,California,0
104,"Nash, North Carolina, US",107,US,3,2020-05-08 02:32:32,35.96575634,-77.98422508,North Carolina,0
59,"Nassau, Florida, US",60,US,1,2020-05-08 02:32:32,30.61037141,-81.80297522,Florida,0
35689,"Nassau, New York, US",37593,US,1904,2020-05-08 02:32:32,40.74066522,-73.58941873,New York,0
83,"Natchitoches, Louisiana, US",91,US,8,2020-05-08 02:32:32,31.72321584,-93.09816516,Louisiana,0
48,"Natrona, Wyoming, US",48,US,0,2020-05-08 02:32:32,42.96180148,-106.79788500000001,Wyoming,0
880,"Navajo, Arizona, US",912,US,32,2020-05-08 02:32:32,35.3997715,-110.3218983,Arizona,0
32,"Navarro, Texas, US",34,US,2,2020-05-08 02:32:32,32.04620681,-96.47428766,Texas,0
28,"Nelson, Kentucky, US",28,US,0,2020-05-08 02:32:32,37.80335779,-85.4657193,Kentucky,0
1,"Nelson, North Dakota, US",1,US,0,2020-05-08 02:32:32,47.9226426,-98.19038437,North Dakota,0
9,"Nelson, Virginia, US",9,US,0,2020-05-08 02:32:32,37.78790447,-78.88498513,Virginia,0
1,"Nemaha, Kansas, US",1,US,0,2020-05-08 02:32:32,39.78345387,-96.01392079,Kansas,0
1,"Nemaha, Nebraska, US",1,US,0,2020-05-08 02:32:32,40.38514847,-95.85433992,Nebraska,0
2,"Neosho, Kansas, US",2,US,0,2020-05-08 02:32:32,37.55862897,-95.30670046,Kansas,0
250,"Neshoba, Mississippi, US",261,US,11,2020-05-08 02:32:32,32.75339664,-89.11726492,Mississippi,0
3,"Nevada, Arkansas, US",3,US,0,2020-05-08 02:32:32,33.66340119,-93.30632432,Arkansas,0
40,"Nevada, California, US",41,US,1,2020-05-08 02:32:32,39.30394768,-120.76272809999999,California,0
2041,"New Castle, Delaware, US",2130,US,89,2020-05-08 02:32:32,39.57992638,-75.64054974,Delaware,0
94,"New Hanover, North Carolina, US",97,US,3,2020-05-08 02:32:32,34.25758282,-77.87075626,North Carolina,0
8035,"New Haven, Connecticut, US",8678,US,643,2020-05-08 02:32:32,41.408032500000004,-72.93620426,Connecticut,0
25,"New Kent, Virginia, US",26,US,1,2020-05-08 02:32:32,37.50694406,-76.99828634,Virginia,0
693,"New London, Connecticut, US",742,US,49,2020-05-08 02:32:32,41.48896435,-72.10430976,Connecticut,0
11,"New Madrid, Missouri, US",11,US,0,2020-05-08 02:32:32,36.59666326,-89.66070007,Missouri,0
160590,"New York City, New York, US",180216,US,19626,2020-05-08 02:32:32,40.76727260000001,-73.97152637,New York,0
34,"Newaygo, Michigan, US",34,US,0,2020-05-08 02:32:32,43.554373999999996,-85.80070107,Michigan,0
30,"Newberry, South Carolina, US",31,US,1,2020-05-08 02:32:32,34.28629098,-81.59935761,South Carolina,0
161,"Newport, Rhode Island, US",161,US,0,2020-05-08 02:32:32,41.5642026,-71.26569799,Rhode Island,0
127,"Newport News, Virginia, US",137,US,10,2020-05-08 02:32:32,37.08166899,-76.51754109,Virginia,0
3,"Newton, Arkansas, US",3,US,0,2020-05-08 02:32:32,35.91947491,-93.21612969,Arkansas,0
228,"Newton, Georgia, US",236,US,8,2020-05-08 02:32:32,33.55514538,-83.84547140000002,Georgia,0
53,"Newton, Indiana, US",61,US,8,2020-05-08 02:32:32,40.95610449,-87.39635768,Indiana,0
121,"Newton, Mississippi, US",121,US,0,2020-05-08 02:32:32,32.40021118,-89.11843336,Mississippi,0
10,"Newton, Missouri, US",11,US,1,2020-05-08 02:32:32,36.90519407,-94.3394104,Missouri,0
4,"Newton, Texas, US",4,US,0,2020-05-08 02:32:32,30.78548982,-93.74408813,Texas,0
59,"Nez Perce, Idaho, US",78,US,19,2020-05-08 02:32:32,46.32638236,-116.75009750000001,Idaho,0
560,"Niagara, New York, US",588,US,28,2020-05-08 02:32:32,43.19898042,-78.74777412,New York,0
1,"Nicholas, Kentucky, US",1,US,0,2020-05-08 02:32:32,38.33342292,-84.01889177,Kentucky,0
8,"Nicholas, West Virginia, US",8,US,0,2020-05-08 02:32:32,38.29617706,-80.79759588,West Virginia,0
16,"Nicollet, Minnesota, US",18,US,2,2020-05-08 02:32:32,44.35291112,-94.24710352,Minnesota,0
2,"Niobrara, Wyoming, US",2,US,0,2020-05-08 02:32:32,43.05607708,-104.47588959999999,Wyoming,0
110,"Noble, Indiana, US",124,US,14,2020-05-08 02:32:32,41.39672484,-85.41966713,Indiana,0
5,"Noble, Ohio, US",5,US,0,2020-05-08 02:32:32,39.76818851,-81.45937183,Ohio,0
7,"Noble, Oklahoma, US",7,US,0,2020-05-08 02:32:32,36.38953329,-97.22928674,Oklahoma,0
1151,"Nobles, Minnesota, US",1153,US,2,2020-05-08 02:32:32,43.67434621,-95.75329576,Minnesota,0
5,"Nodaway, Missouri, US",5,US,0,2020-05-08 02:32:32,40.36079813,-94.88133008,Missouri,0
2,"Nolan, Texas, US",2,US,0,2020-05-08 02:32:32,32.30365282,-100.4060208,Texas,0
1,"Nome, Alaska, US",1,US,0,2020-05-08 02:32:32,64.90320724,-164.0353804,Alaska,0
6121,"Norfolk, Massachusetts, US",6729,US,608,2020-05-08 02:32:32,42.16073095,-71.20530408,Massachusetts,0
265,"Norfolk, Virginia, US",270,US,5,2020-05-08 02:32:32,36.89934014,-76.26420872,Virginia,0
9,"Norman, Minnesota, US",9,US,0,2020-05-08 02:32:32,47.32628443,-96.45620947,Minnesota,0
97,"Northampton, North Carolina, US",102,US,5,2020-05-08 02:32:32,36.41736238,-77.39769443,North Carolina,0
2203,"Northampton, Pennsylvania, US",2355,US,152,2020-05-08 02:32:32,40.75182733,-75.30471829,Pennsylvania,0
146,"Northampton, Virginia, US",149,US,3,2020-05-08 02:32:32,37.34062933,-75.87751591,Virginia,0
112,"Northumberland, Pennsylvania, US",112,US,0,2020-05-08 02:32:32,40.84785433,-76.70798222,Pennsylvania,0
8,"Northumberland, Virginia, US",9,US,1,2020-05-08 02:32:32,37.89202088,-76.41949732,Virginia,0
2,"Norton, Kansas, US",2,US,0,2020-05-08 02:32:32,39.78443827,-99.90286639,Kansas,0
2,"Norton, Virginia, US",2,US,0,2020-05-08 02:32:32,36.93357076,-82.62750411,Virginia,0
14,"Nottoway, Virginia, US",14,US,0,2020-05-08 02:32:32,37.1435975,-78.05065922,Virginia,0
21,"Nowata, Oklahoma, US",21,US,0,2020-05-08 02:32:32,36.79843529,-95.61902331,Oklahoma,0
95,"Noxubee, Mississippi, US",97,US,2,2020-05-08 02:32:32,33.11009499,-88.56949061,Mississippi,0
114,"Nueces, Texas, US",117,US,3,2020-05-08 02:32:32,27.736286,-97.5433285,Texas,0
44,"Nye, Nevada, US",44,US,0,2020-05-08 02:32:32,38.04264256,-116.47227020000001,Nevada,0
13,"O'Brien, Iowa, US",13,US,0,2020-05-08 02:32:32,43.08310673,-95.62474482,Iowa,0
6835,"Oakland, Michigan, US",7624,US,789,2020-05-08 02:32:32,42.66090111,-83.38595416,Michigan,0
14,"Obion, Tennessee, US",15,US,1,2020-05-08 02:32:32,36.35732446,-89.14921589,Tennessee,0
6709,"Ocean, New Jersey, US",7209,US,500,2020-05-08 02:32:32,39.8895449,-74.28089251,New Jersey,0
22,"Oceana, Michigan, US",23,US,1,2020-05-08 02:32:32,43.64124435,-86.26726673,Michigan,0
27,"Ochiltree, Texas, US",28,US,1,2020-05-08 02:32:32,36.27829105,-100.8158184,Texas,0
67,"Oconee, Georgia, US",67,US,0,2020-05-08 02:32:32,33.83749973,-83.43679568,Georgia,0
32,"Oconee, South Carolina, US",32,US,0,2020-05-08 02:32:32,34.75225169,-83.06742317,South Carolina,0
26,"Oconto, Wisconsin, US",26,US,0,2020-05-08 02:32:32,45.02715345,-88.26807503,Wisconsin,0
15,"Ogemaw, Michigan, US",15,US,0,2020-05-08 02:32:32,44.33481032,-84.12725175,Michigan,0
1,"Oglala Lakota, South Dakota, US",1,US,0,2020-05-08 02:32:32,43.33749164,-102.55554980000001,South Dakota,0
138,"Ogle, Illinois, US",139,US,1,2020-05-08 02:32:32,42.04165196,-89.32184679,Illinois,0
50,"Oglethorpe, Georgia, US",53,US,3,2020-05-08 02:32:32,33.878629600000004,-83.08278123,Georgia,0
7,"Ohio, Indiana, US",7,US,0,2020-05-08 02:32:32,38.955304999999996,-84.96515993,Indiana,0
65,"Ohio, Kentucky, US",65,US,0,2020-05-08 02:32:32,37.47751843,-86.85368087,Kentucky,0
33,"Ohio, West Virginia, US",34,US,1,2020-05-08 02:32:32,40.0955451,-80.62203992,West Virginia,0
158,"Okaloosa, Florida, US",163,US,5,2020-05-08 02:32:32,30.69143028,-86.59267105,Florida,0
20,"Okanogan, Washington, US",21,US,1,2020-05-08 02:32:32,48.54855019,-119.73872240000001,Washington,0
22,"Okeechobee, Florida, US",22,US,0,2020-05-08 02:32:32,27.386336199999995,-80.88944347,Florida,0
1,"Okfuskee, Oklahoma, US",1,US,0,2020-05-08 02:32:32,35.46485198,-96.32639984,Oklahoma,0
855,"Oklahoma, Oklahoma, US",895,US,40,2020-05-08 02:32:32,35.55140095,-97.40716948,Oklahoma,0
17,"Okmulgee, Oklahoma, US",17,US,0,2020-05-08 02:32:32,35.64661916,-95.96432828,Oklahoma,0
58,"Oktibbeha, Mississippi, US",62,US,4,2020-05-08 02:32:32,33.42491685,-88.87905132,Mississippi,0
36,"Oldham, Kentucky, US",36,US,0,2020-05-08 02:32:32,38.39791089,-85.448222,Kentucky,0
2,"Oldham, Texas, US",3,US,1,2020-05-08 02:32:32,35.40425596,-102.6027606,Texas,0
1,"Oliver, North Dakota, US",1,US,0,2020-05-08 02:32:32,47.11530482,-101.3406158,North Dakota,0
328,"Olmsted, Minnesota, US",336,US,8,2020-05-08 02:32:32,44.00374114,-92.40209944,Minnesota,0
591,"Oneida, New York, US",609,US,18,2020-05-08 02:32:32,43.24375382,-75.43710392,New York,0
6,"Oneida, Wisconsin, US",6,US,0,2020-05-08 02:32:32,45.70677897,-89.51944105,Wisconsin,0
1074,"Onondaga, New York, US",1115,US,41,2020-05-08 02:32:32,43.00491923,-76.19971155,New York,0
51,"Onslow, North Carolina, US",53,US,2,2020-05-08 02:32:32,34.72607366,-77.42908179,North Carolina,0
92,"Ontario, New York, US",101,US,9,2020-05-08 02:32:32,42.85145728,-77.30874425,New York,0
0,"Ontonagon, Michigan, US",0,US,0,2020-05-08 02:32:32,46.665226200000006,-89.31390481,Michigan,0
3026,"Orange, California, US",3092,US,66,2020-05-08 02:32:32,33.70147516,-117.76459979999998,California,0
1438,"Orange, Florida, US",1474,US,36,2020-05-08 02:32:32,28.51367621,-81.31799498,Florida,0
92,"Orange, Indiana, US",106,US,14,2020-05-08 02:32:32,38.54118920000001,-86.49523093,Indiana,0
8964,"Orange, New York, US",9328,US,364,2020-05-08 02:32:32,41.40337468,-74.30240757,New York,0
209,"Orange, North Carolina, US",239,US,30,2020-05-08 02:32:32,36.06092947,-79.12167935,North Carolina,0
79,"Orange, Texas, US",81,US,2,2020-05-08 02:32:32,30.11879481,-93.89412775,Texas,0
8,"Orange, Vermont, US",8,US,0,2020-05-08 02:32:32,44.00470222,-72.37640104,Vermont,0
43,"Orange, Virginia, US",43,US,0,2020-05-08 02:32:32,38.24530219,-78.01560400000002,Virginia,0
93,"Orangeburg, South Carolina, US",95,US,2,2020-05-08 02:32:32,33.4391073,-80.79886287,South Carolina,0
2,"Oregon, Missouri, US",2,US,0,2020-05-08 02:32:32,36.68710164,-91.4033755,Missouri,0
6163,"Orleans, Louisiana, US",6626,US,463,2020-05-08 02:32:32,30.06971951,-89.92660315,Louisiana,0
94,"Orleans, New York, US",108,US,14,2020-05-08 02:32:32,43.2516977,-78.2320066,New York,0
9,"Orleans, Vermont, US",9,US,0,2020-05-08 02:32:32,44.82964024,-72.24562697,Vermont,0
5,"Osage, Kansas, US",5,US,0,2020-05-08 02:32:32,38.65235984,-95.72707998,Kansas,0
5,"Osage, Missouri, US",5,US,0,2020-05-08 02:32:32,38.46036182,-91.8613635,Missouri,0
74,"Osage, Oklahoma, US",82,US,8,2020-05-08 02:32:32,36.62888819,-96.39635704,Oklahoma,0
2,"Osborne, Kansas, US",2,US,0,2020-05-08 02:32:32,39.3503437,-98.76753828,Kansas,0
533,"Osceola, Florida, US",544,US,11,2020-05-08 02:32:32,28.06312234,-81.14882926,Florida,0
17,"Osceola, Iowa, US",17,US,0,2020-05-08 02:32:32,43.37824276,-95.62422844,Iowa,0
8,"Osceola, Michigan, US",8,US,0,2020-05-08 02:32:32,43.98992088,-85.32566756,Michigan,0
5,"Oscoda, Michigan, US",5,US,0,2020-05-08 02:32:32,44.68192279,-84.12939244,Michigan,0
67,"Oswego, New York, US",70,US,3,2020-05-08 02:32:32,43.42778894,-76.14635194,New York,0
9,"Otero, Colorado, US",10,US,1,2020-05-08 02:32:32,37.9014485,-103.7173385,Colorado,0
9,"Otero, New Mexico, US",9,US,0,2020-05-08 02:32:32,32.61348406,-105.7417604,New Mexico,0
3,"Otoe, Nebraska, US",3,US,0,2020-05-08 02:32:32,40.64843556,-96.13374142,Nebraska,0
87,"Otsego, Michigan, US",95,US,8,2020-05-08 02:32:32,45.02085831,-84.59898295,Michigan,0
63,"Otsego, New York, US",67,US,4,2020-05-08 02:32:32,42.63492579,-75.03151402,New York,0
4,"Ottawa, Kansas, US",4,US,0,2020-05-08 02:32:32,39.13237408,-97.65020313,Kansas,0
349,"Ottawa, Michigan, US",368,US,19,2020-05-08 02:32:32,42.95996803,-85.9969107,Michigan,0
